#            620082
JLO        21.00       0.50   S
SMI        24.20       0.50   P
SMI        41.20       0.50   S
GZA        24.70       0.50   P
GZA        40.40       0.50   S
DFU        30.00       0.50   P
DFU        49.80       0.50   S
#              1659
GZA        23.30       0.50   P
GZA        38.70       0.50   S
SMI        24.10       0.50   P
SMI        40.10       0.50   S
DFU        29.70       0.50   P
DFU        52.10       0.50   S
JLO        12.50       0.50   P
JLO        20.20       0.50   S
#              1684
GZA        12.60       0.50   P
GZA        20.80       0.50   S
XJI        16.60       0.50   P
XJI        27.20       0.50   S
JLO        28.20       0.50   P
JLO        47.30       0.50   S
JLO        28.20       0.50   P
JLO        47.30       0.50   S
#              1723
EMS        30.50       1.00   S
LBO        24.30       0.50   P
LBO        39.30       0.50   S
YZP        31.90       1.00   P
YZP        54.30       1.00   S
SMI        32.30       0.50   P
SMI        55.70       0.50   S
WMP         9.10       1.00   P
WMP        15.80       1.00   S
#              1899
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
LBO         3.20       0.50   P
LBO         4.80       0.50   S
#              1910
MEK         6.80       1.00   P
MEK        10.70       1.00   S
XJI        12.60       0.50   P
XJI        20.30       0.50   S
WCH        20.10       0.50   P
WCH        33.30       0.50   S
YZP        24.30       1.00   P
YZP        41.70       1.00   S
DFU        25.30       0.50   P
DFU        41.50       0.50   S
#              1932
JLO        12.80       0.50   P
JLO        20.70       0.50   S
GZA        23.60       0.50   P
GZA        38.90       0.50   S
SMI        24.00       0.50   P
SMI        40.00       0.50   S
DFU        29.10       0.50   P
DFU        49.90       0.50   S
#              1997
XJI        35.70       0.50   P
XJI        58.20       0.50   S
JLO         8.90       0.50   P
JLO        13.80       0.50   S
SMI         9.40       0.50   P
SMI        15.40       0.50   S
GZA        18.80       0.50   P
GZA        31.10       0.50   S
EMS        48.40       1.00   S
#              2059
JLO         7.70       0.50   P
JLO        12.60       0.50   S
SMI         8.70       0.50   P
SMI        14.70       0.50   S
GZA        18.00       0.50   P
GZA        30.40       0.50   S
XJI        34.90       0.50   P
XJI        58.20       0.50   S
#              2077
XJI        14.50       0.50   P
XJI        23.90       0.50   S
YZP        16.90       1.00   P
YZP        28.50       1.00   S
GZA        18.30       0.50   P
GZA        29.10       0.50   S
WCH        22.90       0.50   P
WCH        38.10       0.50   S
EMS        46.50       1.00   S
MEK        29.30       1.00   P
MEK        48.70       1.00   S
MXI        30.60       0.50   P
MXI        51.10       0.50   S
#              2135
JLO        12.80       0.50   P
JLO        21.00       0.50   S
GZA        23.20       0.50   P
GZA        39.20       0.50   S
SMI        24.50       0.50   P
SMI        40.10       0.50   S
DFU        27.00       0.50   P
DFU        44.80       0.50   S
#              2138
JLO        13.10       0.50   P
JLO        21.40       0.50   S
GZA        23.70       0.50   P
GZA        39.90       0.50   S
SMI        24.50       0.50   P
SMI        40.10       0.50   S
DFU        27.30       0.50   P
DFU        45.70       0.50   S
#              2143
XJI        37.00       0.50   P
XJI        61.40       0.50   S
JLO        12.50       0.50   P
JLO        20.50       0.50   S
GZA        23.60       0.50   P
GZA        38.90       0.50   S
SMI        24.20       0.50   P
SMI        40.00       0.50   S
DFU        27.20       0.50   P
DFU        45.40       0.50   S
#              2165
EMS         7.00       1.00   S
WMP        12.40       1.00   P
WMP        20.80       1.00   S
SMI        18.00       0.50   P
SMI        29.80       0.50   S
GZA        22.40       0.50   P
GZA        37.20       0.50   S
YZP        26.60       1.00   P
YZP        43.80       1.00   S
XJI        32.90       0.50   P
XJI        53.40       0.50   S
XJI        32.90       0.50   P
XJI        53.40       0.50   S
#              2199
JLO        13.00       0.50   P
JLO        21.10       0.50   S
GZA        24.30       0.50   P
GZA        40.20       0.50   S
SMI        24.40       0.50   P
SMI        41.60       0.50   S
DFU        29.20       0.50   P
DFU        48.60       0.50   S
#              2238
JLO        11.20       0.50   P
JLO        18.00       0.50   S
SMI        22.60       0.50   P
SMI        36.70       0.50   S
GZA        22.70       0.50   P
GZA        37.70       0.50   S
DFU        29.50       0.50   P
DFU        49.30       0.50   S
#              2244
MXI         5.10       0.50   P
MXI         8.30       0.50   S
WCH         8.70       0.50   P
WCH        13.90       0.50   S
YZP        18.10       1.00   P
YZP        30.10       1.00   S
XJI        29.80       0.50   P
XJI        49.10       0.50   S
MEK        30.30       1.00   P
MEK        50.40       1.00   S
#              2248
JLO        12.40       0.50   P
JLO        20.30       0.50   S
SMI        23.20       0.50   P
SMI        38.20       0.50   S
GZA        23.80       0.50   P
GZA        38.80       0.50   S
DFU        29.40       0.50   P
DFU        49.00       0.50   S
#              2257
JLO        12.90       0.50   P
JLO        21.40       0.50   S
GZA        23.90       0.50   P
GZA        39.90       0.50   S
SMI        24.10       0.50   P
SMI        39.70       0.50   S
DFU        28.70       0.50   P
DFU        47.10       0.50   S
#              2286
JLO        12.50       0.50   P
JLO        20.20       0.50   S
GZA        23.60       0.50   P
GZA        38.60       0.50   S
SMI        24.20       0.50   P
SMI        40.00       0.50   S
DFU        28.40       0.50   P
DFU        47.20       0.50   S
XJI        36.50       0.50   P
XJI        61.70       0.50   S
MEK        48.50       1.00   P
WCH        53.20       0.50   P
#              2301
GZA        12.20       0.50   P
GZA        20.40       0.50   S
DFU        13.00       0.50   P
DFU        22.00       0.50   S
XJI        16.60       0.50   P
XJI        27.60       0.50   S
MEK        29.80       1.00   P
MEK        48.90       1.00   S
#              2322
EMS        17.70       1.00   S
GZA        18.60       0.50   P
GZA        31.40       0.50   S
YZP        20.30       1.00   P
YZP        33.50       1.00   S
WMP        20.30       1.00   P
WMP        33.50       1.00   S
XJI        25.40       0.50   P
XJI        42.60       0.50   S
#              2323
SMI        10.80       0.50   P
SMI        17.80       0.50   S
GZA        11.00       0.50   P
GZA        18.00       0.50   S
JLO        23.40       0.50   P
JLO        38.40       0.50   S
WMP        24.00       1.00   P
WMP        39.90       1.00   S
YZP        28.70       1.00   P
YZP        47.70       1.00   S
#              2329
JLO        13.20       0.50   P
JLO        21.50       0.50   S
GZA        23.40       0.50   P
GZA        38.40       0.50   S
SMI        24.00       0.50   P
SMI        40.00       0.50   S
DFU        28.30       0.50   P
DFU        47.00       0.50   S
#              2330
JLO        12.70       0.50   P
JLO        20.70       0.50   S
GZA        23.00       0.50   P
GZA        38.00       0.50   S
SMI        23.20       0.50   P
SMI        39.20       0.50   S
DFU        28.30       0.50   P
DFU        46.80       0.50   S
#              2336
JLO        13.20       0.50   P
JLO        21.50       0.50   S
SMI        22.90       0.50   P
SMI        38.80       0.50   S
GZA        23.30       0.50   P
GZA        38.30       0.50   S
DFU        28.60       0.50   P
DFU        47.30       0.50   S
#              2338
JLO        12.50       0.50   P
JLO        20.30       0.50   S
GZA        23.30       0.50   P
GZA        38.60       0.50   S
SMI        23.60       0.50   P
SMI        39.60       0.50   S
DFU        29.30       0.50   P
DFU        48.40       0.50   S
#              2339
MXI        12.20       0.50   P
MXI        19.80       0.50   S
WCH        14.60       0.50   P
WCH        24.10       0.50   S
MEK        22.10       1.00   P
MEK        36.50       1.00   S
XJI        30.40       0.50   P
XJI        50.10       0.50   S
#              2367
GZA         8.10       0.50   P
GZA        13.90       0.50   S
SMI        10.90       0.50   P
SMI        17.70       0.50   S
JLO        15.70       0.50   P
JLO        26.20       0.50   S
XJI        24.70       0.50   P
XJI        40.90       0.50   S
#              2381
EMS         8.80       1.00   S
WMP        11.10       1.00   P
WMP        18.40       1.00   S
SMI        20.90       0.50   P
SMI        34.90       0.50   S
GZA        27.10       0.50   P
GZA        44.90       0.50   S
YZP        29.10       1.00   P
YZP        48.10       1.00   S
#              2403
YZP         9.10       1.00   P
YZP        15.20       1.00   S
XJI        14.10       0.50   P
XJI        22.80       0.50   S
WCH        14.40       0.50   P
WCH        24.20       0.50   S
MXI        19.40       0.50   P
MXI        32.20       0.50   S
GZA        21.80       0.50   P
GZA        35.90       0.50   S
MEK        24.70       1.00   P
MEK        41.00       1.00   S
EMS        44.20       1.00   S
SMI        33.40       0.50   P
SMI        56.00       0.50   S
WMP        35.50       1.00   P
WMP        58.90       1.00   S
#              2432
YZP         6.30       1.00   P
YZP        10.70       1.00   S
WCH         7.50       0.50   P
WCH        12.50       0.50   S
MXI        11.90       0.50   P
MXI        19.40       0.50   S
XJI        21.80       0.50   P
XJI        35.50       0.50   S
MEK        30.50       1.00   P
MEK        49.90       1.00   S
#              2434
WCH         6.60       0.50   P
WCH        11.00       0.50   S
MXI         7.80       0.50   P
MXI        13.10       0.50   S
YZP        12.80       1.00   P
YZP        20.80       1.00   S
XJI        26.70       0.50   P
XJI        43.80       0.50   S
#              2472
GZA         8.10       0.50   P
GZA        13.30       0.50   S
SMI        12.10       0.50   P
SMI        20.50       0.50   S
XJI        24.40       0.50   P
XJI        39.90       0.50   S
YZP        31.30       1.00   P
YZP        51.80       1.00   S
#              2491
SMI        18.60       0.50   P
SMI        30.90       0.50   S
XJI        21.00       0.50   P
XJI        34.60       0.50   S
YZP        21.40       1.00   P
YZP        35.60       1.00   S
WMP        25.50       1.00   P
WMP        42.40       1.00   S
JLO        30.50       0.50   P
JLO        50.80       0.50   S
GZA        13.20       0.50   P
GZA        21.40       0.50   S
EMS        25.60       1.00   S
#              2518
YZP        23.10       1.00   P
YZP        37.70       1.00   S
MEK        11.00       1.00   P
MEK        18.00       1.00   S
WCH        13.70       0.50   P
WCH        22.90       0.50   S
MXI        16.30       0.50   P
MXI        26.90       0.50   S
XJI        19.10       0.50   P
XJI        31.00       0.50   S
#              2562
YZP        20.40       1.00   P
YZP        34.20       1.00   S
DFU        23.20       0.50   P
DFU        38.40       0.50   S
MEK        24.80       1.00   P
MEK        41.50       1.00   S
XJI         8.20       0.50   P
XJI        13.00       0.50   S
GZA        10.40       0.50   P
GZA        17.40       0.50   S
#              2566
XJI        22.80       0.50   P
XJI        37.70       0.50   S
GZA         9.00       0.50   P
GZA        14.70       0.50   S
SMI        18.80       0.50   P
SMI        31.30       0.50   S
JLO        19.10       0.50   P
JLO        31.70       0.50   S
DFU        21.30       0.50   P
DFU        35.80       0.50   S
#              2593
WCH        19.00       0.50   P
WCH        31.40       0.50   S
MXI        22.40       0.50   P
DFU        22.90       0.50   P
DFU        38.60       0.50   S
YZP        23.40       1.00   P
GZA        26.90       0.50   P
GZA        47.40       0.50   S
SMI        42.90       0.50   P
MEK         5.20       1.00   P
XJI        11.20       0.50   P
#              2601
GZA        27.00       0.50   S
XJI        12.20       0.50   P
XJI        20.60       0.50   S
YZP        15.30       1.00   P
YZP        25.10       1.00   S
WCH        23.20       0.50   P
WCH        38.20       0.50   S
MEK        26.00       1.00   P
MEK        43.40       1.00   S
#              2610
MEK        13.20       1.00   P
MEK        22.00       1.00   S
XJI        30.00       0.50   P
XJI        51.00       0.50   S
WCH        32.60       0.50   P
WCH        54.20       0.50   S
MXI        33.10       0.50   P
DFU        33.20       0.50   P
GZA        45.00       0.50   P
#              2632
WCH         7.40       0.50   P
WCH        12.20       0.50   S
MXI        11.10       0.50   P
MXI        18.60       0.50   S
YZP        16.20       1.00   P
YZP        26.50       1.00   S
MEK        16.60       1.00   P
MEK        27.40       1.00   S
#              2704
JLO        11.90       0.50   P
JLO        19.70       0.50   S
SMI        22.90       0.50   P
SMI        38.10       0.50   S
GZA        23.10       0.50   P
GZA        38.50       0.50   S
DFU        29.40       0.50   P
DFU        49.20       0.50   S
#              2759
WMP        31.60       1.00   S
GZA        14.80       0.50   P
GZA        24.10       0.50   S
YZP        25.20       1.00   P
YZP        43.30       1.00   S
XJI        27.00       0.50   P
XJI        43.00       0.50   S
JLO        28.30       0.50   P
JLO        47.70       0.50   S
#              2780
GZA         2.80       0.50   P
GZA         4.00       0.50   S
XJI        15.60       0.50   P
XJI        25.80       0.50   S
DFU        22.40       0.50   P
DFU        37.00       0.50   S
MEK        31.50       1.00   P
MEK        53.70       1.00   S
#              2817
DFU         7.90       0.50   P
XJI        25.70       0.50   P
MEK        25.80       1.00   P
MEK        40.20       1.00   S
GZA        32.70       0.50   P
GZA        53.30       0.50   S
YZP        42.20       1.00   P
WCH        42.90       0.50   P
#              2838
YZP         3.40       1.00   P
YZP         6.70       1.00   S
WCH        15.30       0.50   P
WCH        25.30       0.50   S
XJI        20.60       0.50   P
XJI        34.10       0.50   S
MXI        23.20       0.50   P
MXI        37.60       0.50   S
GZA        26.30       0.50   P
GZA        43.30       0.50   S
MEK        31.30       1.00   P
MEK        51.70       1.00   S
#              2888
WCH        45.60       0.50   S
MEK        35.70       1.00   P
MEK        60.10       1.00   S
GZA        12.00       0.50   P
GZA        20.00       0.50   S
EMS        29.10       1.00   S
YZP        18.70       1.00   P
YZP        30.30       1.00   S
XJI        18.70       0.50   P
XJI        30.50       0.50   S
#              2903
WCH        12.10       0.50   P
WCH        20.30       0.50   S
XJI        18.20       0.50   P
XJI        30.70       0.50   S
MXI        20.40       0.50   P
MXI        34.40       0.50   S
MEK        27.30       1.00   P
MEK        46.30       1.00   S
EMS        44.00       1.00   S
GZA        27.90       0.50   P
GZA        46.70       0.50   S
YZP         2.30       1.00   P
YZP         5.50       1.00   S
#              2999
MXI         6.90       0.50   P
MXI        10.40       0.50   S
WCH         7.70       0.50   P
WCH        11.90       0.50   S
YZP        14.90       1.00   P
YZP        25.30       1.00   S
XJI        28.70       0.50   P
XJI        46.40       0.50   S
MEK        30.80       1.00   P
MEK        51.10       1.00   S
#              3011
DFU        31.10       0.50   P
DFU        51.30       0.50   S
JLO        11.80       0.50   P
JLO        18.90       0.50   S
SMI        22.50       0.50   P
SMI        36.90       0.50   S
GZA        23.70       0.50   P
GZA        39.30       0.50   S
#              3020
JLO        11.40       0.50   P
JLO        18.40       0.50   S
SMI        21.80       0.50   P
SMI        35.80       0.50   S
GZA        23.20       0.50   P
GZA        38.20       0.50   S
DFU        30.20       0.50   P
DFU        49.80       0.50   S
#              3022
JLO        10.60       0.50   P
JLO        17.60       0.50   S
SMI        20.90       0.50   P
SMI        34.90       0.50   S
GZA        22.40       0.50   P
GZA        37.40       0.50   S
DFU        29.80       0.50   P
DFU        50.00       0.50   S
XJI        36.60       0.50   P
XJI        60.80       0.50   S
#              3044
JLO        12.40       0.50   P
JLO        20.20       0.50   S
SMI        22.20       0.50   P
SMI        36.80       0.50   S
GZA        22.80       0.50   P
GZA        38.20       0.50   S
DFU        29.80       0.50   P
DFU        49.80       0.50   S
XJI        36.40       0.50   P
XJI        60.80       0.50   S
#              3132
JLO        17.00       0.50   P
JLO        28.10       0.50   S
GZA        21.10       0.50   P
GZA        35.00       0.50   S
WMP        25.00       1.00   P
WMP        39.20       1.00   S
XJI        36.60       0.50   P
XJI        60.80       0.50   S
SMI         5.80       0.50   P
SMI         9.20       0.50   S
#              3152
JLO        12.50       0.50   P
JLO        20.50       0.50   S
GZA        23.80       0.50   P
GZA        39.00       0.50   S
SMI        23.80       0.50   P
SMI        39.00       0.50   S
DFU        29.20       0.50   P
DFU        48.80       0.50   S
#              3263
XJI        25.60       0.50   P
XJI        42.40       0.50   S
WCH        31.00       0.50   P
WCH        51.00       0.50   S
LBO        32.80       0.50   P
LBO        54.60       0.50   S
JLO        33.50       0.50   P
JLO        56.00       0.50   S
MXI        34.80       0.50   P
MXI        58.10       0.50   S
EMS        17.70       1.00   S
GZA        18.60       0.50   P
GZA        30.80       0.50   S
SMI        20.40       0.50   P
SMI        34.00       0.50   S
YZP        20.50       1.00   P
YZP        34.00       1.00   S
#              3324
WCH         5.70       0.50   P
WCH         8.70       0.50   S
YZP         6.00       1.00   P
YZP        10.90       1.00   S
MXI         7.90       0.50   P
MXI        13.20       0.50   S
XJI        25.40       0.50   P
XJI        41.70       0.50   S
MEK        28.70       1.00   P
MEK        47.70       1.00   S
GZA        36.30       0.50   P
GZA        59.70       0.50   S
#              3425
SMI         6.00       0.50   P
SMI        10.00       0.50   S
JLO        16.00       0.50   P
JLO        26.80       0.50   S
GZA        19.90       0.50   P
GZA        33.40       0.50   S
WMP        24.70       1.00   P
WMP        40.60       1.00   S
#              3431
JLO        13.00       0.50   P
JLO        21.20       0.50   S
GZA        23.60       0.50   P
GZA        39.00       0.50   S
SMI        24.30       0.50   P
SMI        39.80       0.50   S
DFU        28.60       0.50   P
DFU        47.60       0.50   S
#              3441
MEK        14.10       1.00   P
MEK        23.10       1.00   S
DFU        24.50       0.50   P
DFU        41.10       0.50   S
XJI        27.60       0.50   P
XJI        45.90       0.50   S
YZP        38.70       1.00   P
YZP        64.00       1.00   S
#              3442
MEK        14.00       1.00   P
MEK        23.10       1.00   S
DFU        24.60       0.50   P
DFU        40.80       0.50   S
XJI        27.80       0.50   P
XJI        46.10       0.50   S
YZP        37.90       1.00   P
YZP        63.20       1.00   S
#              3556
GZA        25.10       0.50   P
GZA        42.30       0.50   S
YZP        26.50       1.00   P
YZP        43.40       1.00   S
MXI        28.20       0.50   P
MXI        48.30       0.50   S
MEK         8.40       1.00   P
MEK        14.00       1.00   S
XJI        10.00       0.50   P
XJI        16.90       0.50   S
DFU        18.70       0.50   P
DFU        31.50       0.50   S
WCH        23.90       0.50   P
WCH        39.90       0.50   S
#              3558
SMI        29.90       0.50   P
SMI        52.40       0.50   S
EMS        49.80       1.00   S
JLO        38.40       0.50   P
GZA        43.80       0.50   P
WCH        57.20       0.50   P
LBO         5.20       0.50   P
LBO         8.80       0.50   S
MEK        68.90       1.00   P
WMP        20.20       1.00   P
WMP        34.00       1.00   S
#              3564
EMS        18.00       1.00   S
SMI        12.30       0.50   P
SMI        20.40       0.50   S
WMP        14.20       1.00   P
WMP        23.50       1.00   S
GZA        22.20       0.50   P
GZA        36.60       0.50   S
LBO        23.80       0.50   P
LBO        39.80       0.50   S
JLO        27.00       0.50   P
JLO        44.20       0.50   S
YZP        31.00       1.00   P
#              3591
WCH        17.60       0.50   S
MXI        26.80       0.50   S
YZP         6.20       1.00   P
YZP         9.60       1.00   S
XJI        15.10       0.50   P
XJI        24.30       0.50   S
MEK        23.70       1.00   P
MEK        39.90       1.00   S
#              3669
SMI        11.90       0.50   P
SMI        19.40       0.50   S
EMS        19.30       1.00   S
WMP        17.90       1.00   P
WMP        29.90       1.00   S
GZA        18.30       0.50   P
GZA        30.50       0.50   S
JLO        25.70       0.50   P
JLO        42.30       0.50   S
LBO        26.10       0.50   P
LBO        43.20       0.50   S
XJI        31.20       0.50   P
XJI        51.90       0.50   S
#              3705
EMS        42.90       1.00   S
SMI        30.00       0.50   P
SMI        49.70       0.50   S
DFU        32.20       0.50   P
DFU        53.40       0.50   S
XJI        13.20       0.50   P
XJI        21.90       0.50   S
YZP        14.40       1.00   P
YZP        24.30       1.00   S
GZA        17.40       0.50   P
GZA        28.00       0.50   S
WCH        21.00       0.50   P
WCH        34.60       0.50   S
#              3742
JLO        10.90       0.50   P
JLO        17.90       0.50   S
GZA        22.70       0.50   P
GZA        37.50       0.50   S
SMI        22.90       0.50   P
SMI        38.30       0.50   S
DFU        29.70       0.50   P
DFU        51.90       0.50   S
#              3751
JLO        10.70       0.50   P
JLO        17.70       0.50   S
SMI        21.90       0.50   P
SMI        36.30       0.50   S
GZA        22.60       0.50   P
GZA        37.60       0.50   S
DFU        29.90       0.50   P
DFU        50.50       0.50   S
#              3783
WCH         7.50       0.50   P
WCH        12.10       0.50   S
MXI         9.70       0.50   P
MXI        15.60       0.50   S
MEK        17.10       1.00   P
MEK        28.70       1.00   S
YZP        18.70       1.00   P
YZP        31.10       1.00   S
XJI        20.70       0.50   P
XJI        33.90       0.50   S
#              3791
SMI        22.00       0.50   P
SMI        36.20       0.50   S
GZA        22.10       0.50   P
GZA        37.00       0.50   S
DFU        29.30       0.50   P
DFU        50.00       0.50   S
JLO        10.40       0.50   P
JLO        17.00       0.50   S
#              3869
JLO        13.30       0.50   P
JLO        21.00       0.50   S
GZA        23.70       0.50   P
GZA        39.30       0.50   S
SMI        24.30       0.50   P
SMI        40.50       0.50   S
DFU        30.10       0.50   P
DFU        50.70       0.50   S
XJI        37.50       0.50   P
XJI        61.50       0.50   S
EMS        69.30       1.00   S
WMP        47.00       1.00   P
WMP        77.50       1.00   S
MEK        50.10       1.00   P
MEK        83.60       1.00   S
#              3915
YZP        29.30       1.00   P
YZP        49.20       1.00   S
GZA         7.70       0.50   P
GZA        12.50       0.50   S
SMI        12.20       0.50   P
SMI        19.50       0.50   S
JLO        22.30       0.50   P
JLO        36.90       0.50   S
XJI        23.20       0.50   P
XJI        40.00       0.50   S
#              3918
YZP         9.20       1.00   P
YZP        15.30       1.00   S
WCH         9.70       0.50   P
WCH        16.00       0.50   S
MXI        11.80       0.50   P
MXI        19.80       0.50   S
XJI        26.60       0.50   P
XJI        43.00       0.50   S
#              3931
GZA         8.40       0.50   P
GZA        14.40       0.50   S
SMI        12.20       0.50   P
SMI        20.00       0.50   S
EMS        33.60       1.00   S
JLO        23.00       0.50   P
JLO        38.20       0.50   S
WMP        28.20       1.00   P
WMP        47.70       1.00   S
YZP        30.20       1.00   P
YZP        50.50       1.00   S
#              3967
GZA         8.50       0.50   P
GZA        14.30       0.50   S
XJI        11.50       0.50   P
XJI        18.80       0.50   S
YZP        20.60       1.00   P
YZP        35.20       1.00   S
SMI        22.40       0.50   P
SMI        38.20       0.50   S
MEK        28.00       1.00   P
MEK        47.40       1.00   S
JLO        32.30       0.50   P
JLO        53.60       0.50   S
#              3992
JLO        11.20       0.50   P
JLO        18.20       0.50   S
SMI        22.20       0.50   P
SMI        37.40       0.50   S
GZA        22.90       0.50   P
GZA        38.00       0.50   S
DFU        30.30       0.50   P
DFU        53.10       0.50   S
XJI        37.20       0.50   P
XJI        61.60       0.50   S
#              4050
SMI         4.50       0.50   P
SMI         7.30       0.50   S
JLO        16.40       0.50   P
JLO        27.80       0.50   S
GZA        20.20       0.50   P
GZA        34.10       0.50   S
WMP        23.40       1.00   P
WMP        37.30       1.00   S
#              4065
JLO        10.10       0.50   P
JLO        17.30       0.50   S
SMI        21.50       0.50   P
SMI        36.10       0.50   S
GZA        22.30       0.50   P
GZA        37.10       0.50   S
DFU        29.90       0.50   P
DFU        50.10       0.50   S
XJI        36.70       0.50   P
XJI        63.70       0.50   S
#              4100
MEK         8.80       1.00   P
MEK        13.80       1.00   S
XJI        10.50       0.50   P
XJI        16.50       0.50   S
WCH        19.10       0.50   P
WCH        31.10       0.50   S
YZP        22.50       1.00   P
YZP        38.10       1.00   S
MXI        24.00       0.50   P
MXI        39.70       0.50   S
DFU        24.30       0.50   P
DFU        41.30       0.50   S
GZA        26.90       0.50   P
GZA        44.10       0.50   S
#              4128
WCH         8.10       0.50   P
WCH        12.90       0.50   S
YZP         8.50       1.00   P
YZP        14.50       1.00   S
MXI        13.20       0.50   P
MXI        21.50       0.50   S
XJI        16.90       0.50   P
XJI        27.80       0.50   S
#              4172
DFU        11.20       0.50   P
DFU        18.80       0.50   S
XJI        13.30       0.50   P
XJI        21.60       0.50   S
GZA        14.50       0.50   P
GZA        23.90       0.50   S
MEK        24.50       1.00   P
MEK        40.50       1.00   S
YZP        32.10       1.00   P
YZP        53.50       1.00   S
#              4177
DFU        11.50       0.50   P
DFU        18.80       0.50   S
XJI        13.40       0.50   P
XJI        21.40       0.50   S
GZA        15.00       0.50   P
GZA        24.20       0.50   S
MEK        24.80       1.00   P
MEK        41.00       1.00   S
#              4211
YZP        10.70       1.00   P
YZP        17.70       1.00   S
XJI        14.60       0.50   P
XJI        24.00       0.50   S
GZA        18.10       0.50   P
GZA        30.50       0.50   S
WCH        18.30       0.50   P
WCH        30.10       0.50   S
MXI        23.30       0.50   P
MXI        38.70       0.50   S
MEK        28.80       1.00   P
MEK        47.10       1.00   S
#              4260
WCH         5.90       0.50   P
WCH        10.50       0.50   S
YZP        10.50       1.00   P
YZP        19.10       1.00   S
MXI        11.20       0.50   P
MXI        19.60       0.50   S
XJI        14.30       0.50   P
XJI        24.20       0.50   S
MEK        17.60       1.00   P
MEK        29.90       1.00   S
#              4290
GZA         6.60       0.50   P
GZA        10.60       0.50   S
SMI        17.40       0.50   P
SMI        28.80       0.50   S
XJI        17.40       0.50   P
XJI        28.20       0.50   S
EMS        33.50       1.00   S
YZP        23.30       1.00   P
YZP        39.20       1.00   S
JLO        27.60       0.50   P
JLO        45.90       0.50   S
WMP        30.30       1.00   P
WMP        50.80       1.00   S
#              4359
GZA         7.90       0.50   P
GZA        12.20       0.50   S
SMI        10.40       0.50   P
SMI        17.40       0.50   S
JLO        19.90       0.50   P
JLO        32.60       0.50   S
XJI        21.70       0.50   P
XJI        36.70       0.50   S
#              4411
GZA        22.20       0.50   P
GZA        37.70       0.50   S
SMI        22.30       0.50   P
SMI        36.50       0.50   S
DFU        29.40       0.50   P
DFU        49.70       0.50   S
XJI        36.30       0.50   P
XJI        62.00       0.50   S
EMS        67.30       1.00   S
YZP        49.90       1.00   P
YZP        83.60       1.00   S
JLO         9.80       0.50   P
JLO        17.00       0.50   S
#              4417
XJI        25.30       0.50   P
XJI        41.70       0.50   S
MEK        28.50       1.00   P
MEK        47.20       1.00   S
GZA        35.90       0.50   P
GZA        59.30       0.50   S
WCH         5.70       0.50   P
WCH         9.10       0.50   S
MXI         6.90       0.50   P
MXI        11.10       0.50   S
YZP        12.60       1.00   P
YZP        20.90       1.00   S
#              4649
MXI        12.50       0.50   P
MXI        20.60       0.50   S
WCH        16.30       0.50   P
WCH        26.90       0.50   S
MEK        26.00       1.00   P
MEK        43.40       1.00   S
YZP        28.20       1.00   P
YZP        46.50       1.00   S
XJI        33.80       0.50   P
XJI        56.20       0.50   S
#              4668
SMI        10.70       0.50   P
SMI        17.50       0.50   S
JLO        19.60       0.50   P
JLO        33.00       0.50   S
WMP        20.80       1.00   P
WMP        34.10       1.00   S
GZA        26.50       0.50   P
GZA        44.50       0.50   S
#              4684
SMI        22.30       0.50   P
SMI        37.30       0.50   S
GZA        22.90       0.50   P
GZA        37.90       0.50   S
DFU        29.50       0.50   P
DFU        50.60       0.50   S
JLO        11.40       0.50   P
JLO        18.70       0.50   S
#              4689
JLO        11.50       0.50   P
JLO        18.70       0.50   S
GZA        22.80       0.50   P
GZA        38.00       0.50   S
SMI        23.00       0.50   P
SMI        37.90       0.50   S
DFU        29.80       0.50   P
DFU        51.60       0.50   S
#              4738
GZA        15.90       0.50   P
GZA        26.10       0.50   S
JLO        16.10       0.50   P
JLO        27.30       0.50   S
SMI        21.80       0.50   P
SMI        36.10       0.50   S
DFU        22.10       0.50   P
DFU        37.10       0.50   S
XJI        28.60       0.50   P
XJI        47.00       0.50   S
#              4799
YZP        10.40       1.00   P
YZP        17.90       1.00   S
XJI        18.00       0.50   P
XJI        30.10       0.50   S
GZA        20.20       0.50   P
GZA        33.00       0.50   S
WCH        20.80       0.50   P
WCH        33.80       0.50   S
MXI        26.10       0.50   P
MXI        42.60       0.50   S
WMP        30.60       1.00   P
WMP        50.40       1.00   S
MEK        32.80       1.00   P
MEK        53.70       1.00   S
#              4821
EMS        35.00       1.00   S
JLO        23.60       0.50   P
JLO        38.60       0.50   S
YZP        26.70       1.00   P
YZP        44.20       1.00   S
DFU        27.50       0.50   P
DFU        45.40       0.50   S
WCH        33.20       0.50   P
WCH        56.80       0.50   S
MEK        35.20       1.00   P
MEK        59.20       1.00   S
GZA         4.20       0.50   P
GZA         6.60       0.50   S
SMI        15.00       0.50   P
SMI        25.40       0.50   S
XJI        18.60       0.50   P
XJI        31.00       0.50   S
#              4827
