  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800
  5.800  5.623  5.838  5.937  5.767  5.951  5.979  5.800  5.800  5.800  5.800  5.800
  5.800  5.811  5.851  6.022  5.807  5.854  5.836  5.826  5.800  5.800  5.800  5.800
  5.800  5.827  5.803  5.789  5.747  5.786  5.848  5.728  5.839  5.805  5.800  5.800
  5.800  5.857  5.715  5.766  5.732  5.620  5.721  5.943  5.819  5.869  5.803  5.800
  5.800  5.537  5.424  5.718  5.754  5.863  5.946  5.895  5.860  5.859  5.822  5.800
  5.800  5.946  6.079  5.930  5.788  5.983  5.538  5.854  5.694  5.875  5.690  5.800
  5.800  5.831  6.130  5.623  5.958  5.658  5.964  6.130  5.800  5.800  5.800  5.800
  5.800  5.478  5.589  5.821  5.851  5.993  5.548  6.249  5.800  5.800  5.800  5.800
  5.800  5.759  5.598  5.997  5.911  5.808  6.039  5.730  5.884  5.800  5.800  5.800
  5.800  5.758  5.784  5.746  5.697  6.033  5.543  6.008  5.749  5.800  5.800  5.800
  5.800  5.471  5.948  5.708  5.926  5.700  6.074  5.669  5.512  5.708  5.798  5.800
  5.800  5.360  6.261  5.508  5.567  5.675  6.069  5.708  5.734  5.800  5.800  5.800
  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800  5.800
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.085  5.955  6.032  5.955  6.135  6.191  6.117  6.040  6.040  6.040  6.040
  6.040  6.151  6.125  6.087  5.983  5.979  5.966  6.109  6.040  6.040  6.040  6.040
  6.040  6.157  6.101  5.978  5.953  6.014  5.916  5.945  5.977  6.054  6.130  6.040
  6.040  6.148  6.009  6.025  5.963  6.073  6.131  5.999  6.001  6.134  6.101  6.040
  6.040  5.960  5.913  6.163  5.894  6.266  5.893  6.124  6.045  5.887  5.994  6.040
  6.040  5.850  6.176  5.848  6.307  5.749  6.309  6.029  5.868  6.009  6.056  6.040
  6.040  6.083  5.941  6.180  5.791  6.317  5.779  5.944  6.016  6.040  6.040  6.040
  6.040  5.813  6.302  5.810  6.267  5.762  6.333  5.697  6.040  6.040  6.040  6.040
  6.040  6.167  5.917  6.130  5.842  6.319  5.756  6.249  6.136  6.040  6.040  6.040
  6.040  6.051  6.100  5.867  6.287  5.723  6.342  5.774  6.075  6.040  6.040  6.040
  6.040  6.081  5.987  6.103  5.945  6.105  5.857  6.191  5.906  6.007  6.020  6.040
  6.040  6.169  5.351  6.073  5.993  5.966  5.897  5.987  5.848  5.986  6.004  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.040  6.252  6.060  6.007  6.241  6.110  6.087  6.040  6.040  6.038  6.040  6.040
  6.040  6.107  6.101  6.005  6.061  6.471  6.125  6.172  6.040  6.040  6.040  6.040
  6.040  6.090  6.136  6.004  6.236  6.290  6.277  6.283  6.100  6.127  6.153  6.040
  6.040  6.001  5.971  6.078  6.281  5.675  6.016  6.098  6.376  6.073  6.102  6.040
  6.040  5.889  5.727  6.275  6.108  5.962  6.136  5.950  6.121  6.001  6.043  6.040
  6.040  6.163  6.431  6.114  5.905  6.301  5.803  6.089  6.023  6.246  5.947  6.040
  6.040  6.259  6.099  5.932  6.340  5.842  6.310  5.931  6.064  6.040  6.040  6.040
  6.040  5.935  5.947  6.179  5.962  6.320  5.779  6.545  6.040  6.040  6.040  6.040
  6.040  5.955  6.359  5.979  6.302  5.833  6.303  6.058  6.004  6.040  6.040  6.040
  6.040  6.426  6.010  6.271  5.981  6.347  5.801  6.237  6.412  6.274  6.040  6.040
  6.040  6.181  6.030  5.922  6.389  5.703  6.317  6.041  6.016  6.189  6.175  6.040
  6.040  6.054  6.040  5.543  6.217  5.521  5.964  6.119  6.308  6.170  6.105  6.040
  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040  6.040
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  6.822  6.723  6.743  7.296  6.632  6.778  6.820  6.820  6.836  6.820  6.820
  6.820  6.872  7.003  7.055  6.818  6.891  6.739  6.799  6.892  6.914  6.820  6.820
  6.820  6.856  6.917  6.713  6.918  6.843  6.279  6.667  6.709  6.814  6.820  6.820
  6.820  6.953  6.825  6.648  6.935  6.590  7.020  6.619  6.840  6.760  6.908  6.820
  6.820  7.644  6.174  6.977  6.519  7.215  6.437  7.072  6.592  6.814  6.880  6.820
  6.820  6.809  6.962  6.491  7.123  6.485  7.170  6.606  6.952  6.638  6.782  6.820
  6.820  6.988  6.483  7.041  6.484  7.108  6.488  6.904  6.663  6.820  7.199  6.820
  6.820  6.647  7.171  6.485  7.063  6.491  7.150  6.665  6.820  6.820  6.820  6.820
  6.820  6.567  6.396  7.129  6.480  7.150  6.474  7.060  7.220  6.820  6.820  6.820
  6.820  6.833  7.013  6.437  7.077  6.417  7.162  6.530  6.673  6.843  6.820  6.820
  6.820  6.661  6.891  7.209  6.356  7.085  6.404  6.932  6.707  6.716  6.768  6.820
  6.820  6.538  6.820  7.179  6.524  6.590  6.757  6.985  6.925  6.820  6.751  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  6.820  6.888  6.668  6.428  7.163  6.554  6.812  6.820  6.820  6.813  6.820  6.820
  6.820  6.788  6.924  7.023  6.819  6.792  6.718  6.584  6.820  6.820  6.820  6.820
  6.820  6.716  6.860  6.459  6.953  6.671  7.221  6.953  6.817  6.721  6.820  6.820
  6.820  7.140  6.631  7.098  6.740  7.028  6.718  6.952  6.550  6.628  6.769  6.820
  6.820  6.834  6.824  7.014  7.287  6.717  7.159  6.813  7.101  7.100  6.890  6.820
  6.820  6.544  6.908  7.260  6.697  7.021  6.714  6.886  7.011  6.951  7.224  6.820
  6.820  6.880  7.059  6.779  6.960  6.865  6.947  6.897  6.832  6.774  6.935  6.820
  6.820  6.502  6.907  7.019  6.831  7.051  6.778  6.747  6.536  6.820  6.820  6.820
  6.820  6.612  7.325  6.661  7.057  6.648  7.038  6.546  6.942  6.820  6.820  6.820
  6.820  6.645  6.778  7.377  6.888  7.085  6.574  6.841  6.741  6.820  6.820  6.820
  6.820  6.791  6.984  6.845  7.334  6.969  7.247  6.987  6.672  6.829  6.793  6.820
  6.820  6.820  6.820  6.820  6.813  7.363  6.616  6.203  6.739  6.821  6.757  6.820
  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820  6.820
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.783  7.462  7.319  7.224  7.222  7.571  7.610  7.610  7.591  7.610  7.610
  7.610  7.784  7.253  7.122  7.778  7.694  7.664  7.146  7.610  7.610  7.610  7.610
  7.610  7.793  7.165  7.915  7.174  7.836  7.445  7.380  7.610  7.461  7.610  7.610
  7.610  7.019  7.763  7.217  7.915  7.312  7.805  7.545  7.823  7.598  7.610  7.610
  7.610  7.605  7.341  8.028  7.234  7.832  7.126  7.898  7.264  7.646  7.922  7.610
  7.610  8.053  7.940  7.189  7.847  7.455  7.874  7.422  7.776  7.662  7.928  7.610
  7.610  7.422  7.341  7.752  7.264  7.713  7.283  7.781  7.349  7.878  7.062  7.610
  7.610  7.489  7.625  6.976  7.920  7.266  7.886  7.441  7.564  7.121  7.610  7.610
  7.610  7.582  7.442  7.847  7.216  7.796  7.386  7.736  7.734  7.210  7.610  7.610
  7.610  7.641  7.939  7.367  7.648  7.452  7.675  7.369  7.737  7.475  7.493  7.610
  7.610  7.469  7.950  7.488  7.620  7.464  7.835  7.721  7.617  7.579  7.567  7.610
  7.610  7.610  7.610  7.610  7.610  8.044  7.402  7.584  7.623  7.598  7.546  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  7.610  7.449  7.862  7.480  7.867  7.629  7.610  7.610  7.585  7.539  7.610  7.610
  7.610  7.115  7.816  7.757  7.906  6.957  7.832  7.610  7.610  7.610  7.610  7.610
  7.610  7.277  7.840  7.919  7.859  7.686  7.894  7.551  7.443  7.610  7.610  7.610
  7.610  7.779  7.688  7.511  7.995  7.437  7.974  7.449  7.610  7.610  7.610  7.610
  7.610  7.405  7.613  7.641  7.542  7.382  7.592  7.391  7.544  7.610  7.610  7.610
  7.610  7.610  7.506  7.830  7.830  7.497  7.706  7.106  7.782  7.284  7.610  7.610
  7.610  7.743  7.309  7.568  7.367  7.569  7.781  7.885  7.492  7.909  7.610  7.610
  7.610  7.692  7.836  7.874  8.426  7.994  7.719  7.700  7.957  7.423  7.610  7.610
  7.610  7.488  6.993  7.452  7.383  7.469  7.090  7.832  7.394  7.610  7.610  7.610
  7.610  7.574  7.398  7.395  8.037  7.148  7.210  7.574  7.375  7.548  7.730  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.311  7.609  7.610  7.610  7.730  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.407  7.684  7.873  7.610  7.471  7.610
  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610  7.610
  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380
  8.380  7.918  7.863  8.681  8.055  8.096  8.380  8.447  8.426  8.340  8.380  8.380
  8.380  8.580  8.700  8.089  8.568  8.229  7.980  8.407  8.486  8.380  8.380  8.380
  8.380  8.684  8.122  8.700  8.303  8.515  7.862  8.584  8.340  8.380  8.380  8.380
  8.380  8.197  8.410  8.238  8.389  8.257  8.578  8.494  8.332  8.380  8.380  8.380
  8.380  8.581  8.062  8.532  7.905  8.481  8.031  8.216  8.267  8.380  8.380  8.380
  8.380  8.315  8.448  8.008  8.495  8.105  7.913  8.294  8.380  8.380  8.380  8.380
  8.380  8.639  8.381  8.449  8.155  8.700  8.362  8.578  8.125  8.644  8.380  8.380
  8.380  8.257  8.198  8.381  8.223  8.700  8.700  8.480  8.525  8.446  8.439  8.380
  8.380  8.684  8.556  8.682  8.189  8.251  8.360  8.565  8.379  8.363  8.367  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.459  8.502  8.380  8.347  8.418  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.443  8.512  8.380  8.380  8.368  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.600  8.474  8.380  8.380  8.399  8.380
  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380  8.380
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000  9.000
