 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.4410 0.4895 0.4090 0.4949 0.4983 0.5277 0.5877 0.4983 0.5017 0.4989 1.0000
 1.0000 0.5205 0.4110 0.5021 0.4581 0.5090 0.5240 0.4185 0.5520 0.4895 0.5017 1.0000
 1.0000 0.3941 0.5185 0.5286 0.5244 0.4812 0.3691 0.5512 0.3994 0.5216 0.4738 1.0000
 1.0000 0.7256 0.3087 0.6489 0.6301 0.5245 0.5461 0.4145 0.6799 0.4479 0.5416 1.0000
 1.0000 0.6339 0.7065 0.5015 0.5163 0.6445 0.5028 0.5317 0.3743 0.5795 0.4845 1.0000
 1.0000 0.9294 0.4771 0.6601 0.5805 0.6798 0.8273 0.6188 0.5761 0.4328 0.5329 1.0000
 1.0000 0.5417 0.5633 0.4223 0.3152 0.6852 0.7723 0.6976 0.5451 0.5021 0.4895 1.0000
 1.0000 0.9099 0.4765 0.7180 0.7784 0.6201 0.6591 0.3695 0.4618 0.4979 0.5017 1.0000
 1.0000 0.5067 0.4557 0.7237 0.7532 0.8124 0.5748 0.3485 0.2630 0.5021 0.4983 1.0000
 1.0000 0.3328 0.5592 0.6193 0.6710 0.8801 0.7722 0.3550 0.4667 0.3394 0.5017 1.0000
 1.0000 0.6319 0.4479 0.7406 0.6644 0.5740 0.7306 0.6252 0.3157 0.4953 0.4073 1.0000
 1.0000 0.5242 0.9072 0.8206 0.6187 0.7664 0.6005 0.3915 0.5802 0.3443 0.5011 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5159 0.4672 0.5420 0.5250 0.5378 0.4847 0.4655 0.5023 0.5007 0.4995 1.0000
 1.0000 0.4835 0.5263 0.4547 0.5771 0.5235 0.5287 0.5402 0.4634 0.5062 0.4845 1.0000
 1.0000 0.5279 0.5084 0.6229 0.3867 0.6262 0.6560 0.5505 0.4609 0.4576 0.5008 1.0000
 1.0000 0.7049 0.5156 0.4885 0.4102 0.4743 0.6751 0.4970 0.4962 0.4933 0.4860 1.0000
 1.0000 0.7208 0.5638 0.5450 0.4116 0.6949 0.7035 0.6347 0.5192 0.5101 0.5404 1.0000
 1.0000 0.6849 0.6572 0.6438 0.7464 0.8377 0.9321 0.5672 0.6948 0.5584 0.4642 1.0000
 1.0000 0.5870 0.7396 0.9244 0.7891 0.9522 0.7696 0.6968 0.4751 0.5226 0.5096 1.0000
 1.0000 0.4204 0.6564 0.7119 0.8526 0.8350 0.9827 0.6671 0.7409 0.4992 0.5007 1.0000
 1.0000 0.2658 0.5558 0.5649 0.5693 0.9086 0.9136 0.9405 0.7086 0.5959 0.4993 1.0000
 1.0000 0.6028 0.6089 0.5441 0.8521 0.8643 0.9933 0.9046 0.6084 0.6157 0.5095 1.0000
 1.0000 0.5565 0.5525 0.8244 0.8945 0.8366 0.9324 0.6668 0.6401 0.3957 0.5729 1.0000
 1.0000 0.2573 0.3303 0.6190 0.8113 0.8156 0.7242 0.8256 0.4690 0.7263 0.4829 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5034 0.5621 0.4941 0.4174 0.3354 0.5688 0.5038 0.5186 0.4841 0.4665 1.0000
 1.0000 0.5338 0.4873 0.5407 0.3406 0.3698 0.5117 0.5449 0.5017 0.4668 0.5136 1.0000
 1.0000 0.3680 0.5415 0.4445 0.4385 0.4116 0.6653 0.6663 0.5262 0.5319 0.4808 1.0000
 1.0000 0.4507 0.4432 0.5683 0.4723 0.6053 0.7290 0.6946 0.5448 0.5374 0.4856 1.0000
 1.0000 0.6524 0.7659 0.7999 0.8776 0.8446 0.9195 0.7267 0.4574 0.5635 0.5244 1.0000
 1.0000 0.7293 0.9132 0.9285 0.9713 0.9952 0.9374 0.5194 0.4340 0.3957 0.4592 1.0000
 1.0000 0.8332 0.8399 0.9366 0.9728 0.9960 0.8795 0.7196 0.3373 0.5861 0.4543 1.0000
 1.0000 0.8172 0.9620 0.9418 0.9804 0.9950 0.9746 0.7455 0.5774 0.5005 0.4996 1.0000
 1.0000 0.8146 0.8574 0.9331 0.9566 0.9910 0.9960 0.8550 0.5948 0.4398 0.5004 1.0000
 1.0000 0.6629 0.7860 0.8355 0.9346 0.9551 0.9883 0.9207 0.6522 0.5072 0.5235 1.0000
 1.0000 0.6884 0.5780 0.8366 0.7059 0.8522 0.7269 0.7805 0.5578 0.5396 0.4794 1.0000
 1.0000 0.5423 0.7450 0.6824 0.8039 0.4517 0.4985 0.3232 0.3738 0.3492 0.4681 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
 1.0000 0.5148 0.4165 0.5369 0.5834 0.6877 0.5094 0.5377 0.5122 0.5089 0.5222 1.0000
